"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2016-04-01,"Housing under construction | Semi-detached units",66,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2016-05-01,"Housing under construction | Semi-detached units",58,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2016-06-01,"Housing under construction | Semi-detached units",62,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2016-07-01,"Housing under construction | Semi-detached units",66,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2016-08-01,"Housing under construction | Semi-detached units",66,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2016-09-01,"Housing under construction | Semi-detached units",66,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2016-10-01,"Housing under construction | Semi-detached units",62,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2016-11-01,"Housing under construction | Semi-detached units",64,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2016-12-01,"Housing under construction | Semi-detached units",58,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2017-01-01,"Housing under construction | Semi-detached units",56,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2017-02-01,"Housing under construction | Semi-detached units",58,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2017-03-01,"Housing under construction | Semi-detached units",60,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2017-04-01,"Housing under construction | Semi-detached units",62,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2017-05-01,"Housing under construction | Semi-detached units",54,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2017-06-01,"Housing under construction | Semi-detached units",64,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2017-07-01,"Housing under construction | Semi-detached units",68,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2017-08-01,"Housing under construction | Semi-detached units",70,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2017-09-01,"Housing under construction | Semi-detached units",68,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2017-10-01,"Housing under construction | Semi-detached units",42,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2017-11-01,"Housing under construction | Semi-detached units",56,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2017-12-01,"Housing under construction | Semi-detached units",68,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2018-01-01,"Housing under construction | Semi-detached units",62,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2018-02-01,"Housing under construction | Semi-detached units",56,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2018-03-01,"Housing under construction | Semi-detached units",60,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2018-04-01,"Housing under construction | Semi-detached units",54,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2018-05-01,"Housing under construction | Semi-detached units",40,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2018-06-01,"Housing under construction | Semi-detached units",40,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2018-07-01,"Housing under construction | Semi-detached units",42,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2018-08-01,"Housing under construction | Semi-detached units",40,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2018-09-01,"Housing under construction | Semi-detached units",46,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2018-10-01,"Housing under construction | Semi-detached units",46,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2018-11-01,"Housing under construction | Semi-detached units",48,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2018-12-01,"Housing under construction | Semi-detached units",50,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2019-01-01,"Housing under construction | Semi-detached units",48,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2019-02-01,"Housing under construction | Semi-detached units",46,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2019-03-01,"Housing under construction | Semi-detached units",30,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2019-04-01,"Housing under construction | Semi-detached units",44,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2019-05-01,"Housing under construction | Semi-detached units",58,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2019-06-01,"Housing under construction | Semi-detached units",64,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2019-07-01,"Housing under construction | Semi-detached units",66,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2019-08-01,"Housing under construction | Semi-detached units",64,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2019-09-01,"Housing under construction | Semi-detached units",62,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2019-10-01,"Housing under construction | Semi-detached units",64,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2019-11-01,"Housing under construction | Semi-detached units",68,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2019-12-01,"Housing under construction | Semi-detached units",52,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2020-01-01,"Housing under construction | Semi-detached units",46,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2020-02-01,"Housing under construction | Semi-detached units",48,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2020-03-01,"Housing under construction | Semi-detached units",38,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2020-04-01,"Housing under construction | Semi-detached units",42,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2020-05-01,"Housing under construction | Semi-detached units",46,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2020-06-01,"Housing under construction | Semi-detached units",46,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2020-07-01,"Housing under construction | Semi-detached units",56,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2020-08-01,"Housing under construction | Semi-detached units",58,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2020-09-01,"Housing under construction | Semi-detached units",52,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2020-10-01,"Housing under construction | Semi-detached units",56,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2020-11-01,"Housing under construction | Semi-detached units",66,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2020-12-01,"Housing under construction | Semi-detached units",72,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2021-01-01,"Housing under construction | Semi-detached units",74,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2021-02-01,"Housing under construction | Semi-detached units",80,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2021-03-01,"Housing under construction | Semi-detached units",86,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2021-04-01,"Housing under construction | Semi-detached units",100,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2021-05-01,"Housing under construction | Semi-detached units",102,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2021-06-01,"Housing under construction | Semi-detached units",122,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2021-07-01,"Housing under construction | Semi-detached units",118,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2021-08-01,"Housing under construction | Semi-detached units",102,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2021-09-01,"Housing under construction | Semi-detached units",106,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2021-10-01,"Housing under construction | Semi-detached units",102,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2021-11-01,"Housing under construction | Semi-detached units",100,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2021-12-01,"Housing under construction | Semi-detached units",98,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2022-01-01,"Housing under construction | Semi-detached units",80,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2022-02-01,"Housing under construction | Semi-detached units",78,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2022-03-01,"Housing under construction | Semi-detached units",74,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2022-04-01,"Housing under construction | Semi-detached units",78,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2022-05-01,"Housing under construction | Semi-detached units",86,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2022-06-01,"Housing under construction | Semi-detached units",80,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2022-07-01,"Housing under construction | Semi-detached units",90,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2022-08-01,"Housing under construction | Semi-detached units",104,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2022-09-01,"Housing under construction | Semi-detached units",110,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2022-10-01,"Housing under construction | Semi-detached units",106,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2022-11-01,"Housing under construction | Semi-detached units",100,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2022-12-01,"Housing under construction | Semi-detached units",96,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2023-01-01,"Housing under construction | Semi-detached units",86,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2023-02-01,"Housing under construction | Semi-detached units",82,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2023-03-01,"Housing under construction | Semi-detached units",72,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2023-04-01,"Housing under construction | Semi-detached units",72,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2023-05-01,"Housing under construction | Semi-detached units",76,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2023-06-01,"Housing under construction | Semi-detached units",82,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2023-07-01,"Housing under construction | Semi-detached units",88,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2023-08-01,"Housing under construction | Semi-detached units",100,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2023-09-01,"Housing under construction | Semi-detached units",104,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2023-10-01,"Housing under construction | Semi-detached units",132,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2023-11-01,"Housing under construction | Semi-detached units",132,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2023-12-01,"Housing under construction | Semi-detached units",120,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2024-01-01,"Housing under construction | Semi-detached units",120,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2024-02-01,"Housing under construction | Semi-detached units",120,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2024-03-01,"Housing under construction | Semi-detached units",136,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2024-04-01,"Housing under construction | Semi-detached units",124,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2024-05-01,"Housing under construction | Semi-detached units",112,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2024-06-01,"Housing under construction | Semi-detached units",120,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2024-07-01,"Housing under construction | Semi-detached units",120,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2024-08-01,"Housing under construction | Semi-detached units",122,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2024-09-01,"Housing under construction | Semi-detached units",110,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2024-10-01,"Housing under construction | Semi-detached units",128,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2024-11-01,"Housing under construction | Semi-detached units",140,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2024-12-01,"Housing under construction | Semi-detached units",134,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2025-01-01,"Housing under construction | Semi-detached units",122,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2025-02-01,"Housing under construction | Semi-detached units",120,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2025-03-01,"Housing under construction | Semi-detached units",92,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2025-04-01,"Housing under construction | Semi-detached units",86,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2025-05-01,"Housing under construction | Semi-detached units",94,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2025-06-01,"Housing under construction | Semi-detached units",90,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2025-07-01,"Housing under construction | Semi-detached units",92,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2025-08-01,"Housing under construction | Semi-detached units",86,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2025-09-01,"Housing under construction | Semi-detached units",82,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2025-10-01,"Housing under construction | Semi-detached units",84,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2025-11-01,"Housing under construction | Semi-detached units",82,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2025-12-01,"Housing under construction | Semi-detached units",76,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2026-01-01,"Housing under construction | Semi-detached units",72,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2026-02-01,"Housing under construction | Semi-detached units",78,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2026-03-01,"Housing under construction | Semi-detached units",88,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2026-04-01,"Housing under construction | Semi-detached units",94,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2026-05-01,"Housing under construction | Semi-detached units",110,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2026-06-01,"Housing under construction | Semi-detached units",120,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2026-07-01,"Housing under construction | Semi-detached units",114,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
